"filename", "language", "Python", "pip requirements", "Dotenv", "MS SQL", "JavaScript", "CSV", "HTML", "Markdown", "PostCSS", "XML", "Log", "JSON", "comment", "blank", "total"
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/l4m/js/live.js", "JavaScript", 0, 0, 0, 0, 448, 0, 0, 0, 0, 0, 0, 0, 30, 107, 585
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/l4m/js/live_b11.js", "JavaScript", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 1, 6, 25
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/l4m/js/my_leagues.js", "JavaScript", 0, 0, 0, 0, 145, 0, 0, 0, 0, 0, 0, 0, 73, 41, 259
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/l4m/js/my_live.js", "JavaScript", 0, 0, 0, 0, 272, 0, 0, 0, 0, 0, 0, 0, 0, 62, 334
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/l4m/js/rules.js", "JavaScript", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/l4m/js/squad.js", "JavaScript", 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 2, 18, 71
"/home/andrea/src/l4m2_0/l4m20/l4m_app/static/l4m/js/statistics.js", "JavaScript", 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 6, 32
"/home/andrea/src/l4m2_0/l4m20/l4m_app/statistics_utilities.py", "Python", 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 96
"/home/andrea/src/l4m2_0/l4m20/l4m_app/templates/l4m/allauctions.html", "HTML", 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 8, 26
"/home/andrea/src/l4m2_0/l4m20/l4m_app/templates/l4m/auction.html", "HTML", 0, 0, 0, 0, 0, 0, 427, 0, 0, 0, 0, 0, 20, 27, 474
"/home/andrea/src/l4m2_0/l4m20/l4m_app/templates/l4m/base.html", "HTML", 0, 0, 0, 0, 0, 0, 193, 0, 0, 0, 0, 0, 7, 35, 235
"/home/andrea/src/l4m2_0/l4m20/l4m_app/templates/l4m/base_login.html", "HTML", 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 12, 30
"/home/andrea/src/l4m2_0/l4m20/l4m_app/templates/l4m/calculate.html", "HTML", 0, 0, 0, 0, 0, 0, 111, 0, 0, 0, 0, 0, 0, 19, 130
"/home/andrea/src/l4m2_0/l4m20/l4m_app/templates/l4m/competitions/calendar.html", "HTML", 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 9, 42
"/home/andrea/src/l4m2_0/l4m20/l4m_app/templates/l4m/competitions/fase_finale.html", "HTML", 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 3, 10
"/home/andrea/src/l4m2_0/l4m20/l4m_app/templates/l4m/competitions/gironi.html", "HTML", 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 4, 27
"/home/andrea/src/l4m2_0/l4m20/l4m_app/templates/l4m/competitions/group_block.html", "HTML", 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 4, 9
"/home/andrea/src/l4m2_0/l4m20/l4m_app/templates/l4m/competitions/hero.html", "HTML", 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 4, 18
"/home/andrea/src/l4m2_0/l4m20/l4m_app/templates/l4m/competitions/ranking_table.html", "HTML", 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 4, 2, 42
"/home/andrea/src/l4m2_0/l4m20/l4m_app/templates/l4m/competitions/stage_tabs.html", "HTML", 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 1, 19
"/home/andrea/src/l4m2_0/l4m20/l4m_app/templates/l4m/dashboard.html", "HTML", 0, 0, 0, 0, 0, 0, 114, 0, 0, 0, 0, 0, 0, 14, 128
"/home/andrea/src/l4m2_0/l4m20/l4m_app/templates/l4m/lineup.html", "HTML", 0, 0, 0, 0, 0, 0, 447, 0, 0, 0, 0, 0, 1, 61, 509
"/home/andrea/src/l4m2_0/l4m20/l4m_app/templates/l4m/live.html", "HTML", 0, 0, 0, 0, 0, 0, 408, 0, 0, 0, 0, 0, 5, 31, 444
"/home/andrea/src/l4m2_0/l4m20/l4m_app/templates/l4m/live_b11.html", "HTML", 0, 0, 0, 0, 0, 0, 133, 0, 0, 0, 0, 0, 3, 10, 146
"/home/andrea/src/l4m2_0/l4m20/l4m_app/templates/l4m/login.html", "HTML", 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 6, 11, 49
"/home/andrea/src/l4m2_0/l4m20/l4m_app/templates/l4m/modals/extratime_modal.html", "HTML", 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 4, 23
"/home/andrea/src/l4m2_0/l4m20/l4m_app/templates/l4m/modals/lineup_history_modal.html", "HTML", 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 1, 13
"/home/andrea/src/l4m2_0/l4m20/l4m_app/templates/l4m/modals/live_ranking_modal.html", "HTML", 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 2, 19
"/home/andrea/src/l4m2_0/l4m20/l4m_app/templates/l4m/modals/penalty_modal.html", "HTML", 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 4, 38
"/home/andrea/src/l4m2_0/l4m20/l4m_app/templates/l4m/modals/player_stats_modal.html", "HTML", 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 5, 60
"/home/andrea/src/l4m2_0/l4m20/l4m_app/templates/l4m/my_leagues.html", "HTML", 0, 0, 0, 0, 0, 0, 94, 0, 0, 0, 0, 0, 1, 27, 122
"/home/andrea/src/l4m2_0/l4m20/l4m_app/templates/l4m/my_live.html", "HTML", 0, 0, 0, 0, 0, 0, 366, 0, 0, 0, 0, 0, 1, 28, 395
"/home/andrea/src/l4m2_0/l4m20/l4m_app/templates/l4m/player_statistics.html", "HTML", 0, 0, 0, 0, 0, 0, 175, 0, 0, 0, 0, 0, 0, 20, 195
"/home/andrea/src/l4m2_0/l4m20/l4m_app/templates/l4m/register.html", "HTML", 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 1, 13, 71
"/home/andrea/src/l4m2_0/l4m20/l4m_app/templates/l4m/rules.html", "HTML", 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 4, 15
"/home/andrea/src/l4m2_0/l4m20/l4m_app/templates/l4m/squad.html", "HTML", 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 1, 7, 26
"/home/andrea/src/l4m2_0/l4m20/l4m_app/templatetags/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/andrea/src/l4m2_0/l4m20/l4m_app/templatetags/custom_filters.py", "Python", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"/home/andrea/src/l4m2_0/l4m20/l4m_app/tests.py", "Python", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11
"/home/andrea/src/l4m2_0/l4m20/l4m_app/urls.py", "Python", 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 57
"/home/andrea/src/l4m2_0/l4m20/l4m_app/utilities.py", "Python", 633, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 197, 844
"/home/andrea/src/l4m2_0/l4m20/l4m_app/views.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
"/home/andrea/src/l4m2_0/l4m20/manage.py", "Python", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 23
"/home/andrea/src/l4m2_0/l4m20/requirements.txt", "pip requirements", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"/home/andrea/src/l4m2_0/l4m20/sql/bet-updates.sql", "MS SQL", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 18
"/home/andrea/src/l4m2_0/l4m20/sql/insert_team_competition.sql", "MS SQL", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"Total", "-", 6683, 7, 12, 674, 20184, 2266, 2895, 34, 17476, 178, 261, 2102, 4846, 9850, 67468
